data	avg_judgment_no	kri_full	kri_annotator7,mean_others	kri_annotator6,mean_others	kri_annotator6,annotator7	kri_annotator5,mean_others	kri_annotator5,annotator7	kri_annotator5,annotator6	kri_annotator4,mean_others	kri_annotator4,annotator7	kri_annotator4,annotator6	kri_annotator4,annotator5	kri_annotator3,mean_others	kri_annotator3,annotator7	kri_annotator3,annotator6	kri_annotator3,annotator5	kri_annotator3,annotator4	kri_annotator2,mean_others	kri_annotator2,annotator7	kri_annotator2,annotator6	kri_annotator2,annotator5	kri_annotator2,annotator4	kri_annotator2,annotator3	kri_annotator1,mean_others	kri_annotator1,annotator7	kri_annotator1,annotator6	kri_annotator1,annotator5	kri_annotator1,annotator4	kri_annotator1,annotator3	kri_annotator1,annotator2	kri_annotator0,mean_others	kri_annotator0,annotator7	kri_annotator0,annotator6	kri_annotator0,annotator5	kri_annotator0,annotator4	kri_annotator0,annotator3	kri_annotator0,annotator2	kri_annotator0,annotator1	kri2_full	kri2_annotator6,annotator7	kri2_annotator5,annotator7	kri2_annotator5,annotator6	kri2_annotator4,annotator7	kri2_annotator4,annotator6	kri2_annotator4,annotator5	kri2_annotator3,annotator7	kri2_annotator3,annotator6	kri2_annotator3,annotator5	kri2_annotator3,annotator4	kri2_annotator2,annotator7	kri2_annotator2,annotator6	kri2_annotator2,annotator5	kri2_annotator2,annotator4	kri2_annotator2,annotator3	kri2_annotator1,annotator7	kri2_annotator1,annotator6	kri2_annotator1,annotator5	kri2_annotator1,annotator4	kri2_annotator1,annotator3	kri2_annotator1,annotator2	kri2_annotator0,annotator7	kri2_annotator0,annotator6	kri2_annotator0,annotator5	kri2_annotator0,annotator4	kri2_annotator0,annotator3	kri2_annotator0,annotator2	kri2_annotator0,annotator1	spr_mean_weighted	spr_mean	spr_annotator7,mean_others	spr_annotator6,mean_others	spr_annotator6,annotator7	spr_annotator5,mean_others	spr_annotator5,annotator7	spr_annotator5,annotator6	spr_annotator4,mean_others	spr_annotator4,annotator7	spr_annotator4,annotator6	spr_annotator4,annotator5	spr_annotator3,mean_others	spr_annotator3,annotator7	spr_annotator3,annotator6	spr_annotator3,annotator5	spr_annotator3,annotator4	spr_annotator2,mean_others	spr_annotator2,annotator7	spr_annotator2,annotator6	spr_annotator2,annotator5	spr_annotator2,annotator4	spr_annotator2,annotator3	spr_annotator1,mean_others	spr_annotator1,annotator7	spr_annotator1,annotator6	spr_annotator1,annotator5	spr_annotator1,annotator4	spr_annotator1,annotator3	spr_annotator1,annotator2	spr_annotator0,mean_others	spr_annotator0,annotator7	spr_annotator0,annotator6	spr_annotator0,annotator5	spr_annotator0,annotator4	spr_annotator0,annotator3	spr_annotator0,annotator2	spr_annotator0,annotator1	ham_mean_weighted	ham_mean	ham_annotator7,mean_others	ham_annotator6,mean_others	ham_annotator6,annotator7	ham_annotator5,mean_others	ham_annotator5,annotator7	ham_annotator5,annotator6	ham_annotator4,mean_others	ham_annotator4,annotator7	ham_annotator4,annotator6	ham_annotator4,annotator5	ham_annotator3,mean_others	ham_annotator3,annotator7	ham_annotator3,annotator6	ham_annotator3,annotator5	ham_annotator3,annotator4	ham_annotator2,mean_others	ham_annotator2,annotator7	ham_annotator2,annotator6	ham_annotator2,annotator5	ham_annotator2,annotator4	ham_annotator2,annotator3	ham_annotator1,mean_others	ham_annotator1,annotator7	ham_annotator1,annotator6	ham_annotator1,annotator5	ham_annotator1,annotator4	ham_annotator1,annotator3	ham_annotator1,annotator2	ham_annotator0,mean_others	ham_annotator0,annotator7	ham_annotator0,annotator6	ham_annotator0,annotator5	ham_annotator0,annotator4	ham_annotator0,annotator3	ham_annotator0,annotator2	ham_annotator0,annotator1	overlap_annotator6,annotator7	overlap_annotator5,annotator7	overlap_annotator5,annotator6	overlap_annotator4,annotator7	overlap_annotator4,annotator6	overlap_annotator4,annotator5	overlap_annotator3,annotator7	overlap_annotator3,annotator6	overlap_annotator3,annotator5	overlap_annotator3,annotator4	overlap_annotator2,annotator7	overlap_annotator2,annotator6	overlap_annotator2,annotator5	overlap_annotator2,annotator4	overlap_annotator2,annotator3	overlap_annotator1,annotator7	overlap_annotator1,annotator6	overlap_annotator1,annotator5	overlap_annotator1,annotator4	overlap_annotator1,annotator3	overlap_annotator1,annotator2	overlap_annotator0,annotator7	overlap_annotator0,annotator6	overlap_annotator0,annotator5	overlap_annotator0,annotator4	overlap_annotator0,annotator3	overlap_annotator0,annotator2	overlap_annotator0,annotator1	judgments_annotator0	judgments_annotator1	judgments_annotator2	judgments_annotator3	judgments_annotator4	judgments_annotator5	judgments_annotator6	judgments_annotator7	judgments_total	judgment_1.0	judgment_2.0	judgment_3.0	judgment_4.0	judgment_0.0
durchdenken	1.0125786163522013	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	0.4102774080171523	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.4102774080171523	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5	0.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5	nan	nan	nan	nan	nan	0.5	nan	nan	nan	nan	nan	0.5	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	129	32	0	0	0	0	0	161	0	0	69	88	4
einbinden	1.0991957104557641	0.18865798351861074	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.20301418439716323	nan	nan	nan	nan	nan	0.10829635201203469	nan	nan	nan	nan	nan	0.04166666666666652	0.31375255623721887	nan	nan	nan	nan	nan	1.0	0.1874729398181556	0.20403196422208036	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1139096096711717	nan	nan	nan	nan	nan	1.0	0.1441994599323554	0.3568936404641065	0.5156389008717319	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.2535798425719878	nan	nan	nan	nan	nan	0.2823377300768078	nan	nan	nan	nan	nan	0.11689520100256123	0.47007180461154785	nan	nan	nan	nan	nan	1.0	0.4300215016126344	0.5	0.6282051282051282	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.6	nan	nan	nan	nan	nan	0.43999999999999995	nan	nan	nan	nan	nan	0.5	0.5	nan	nan	nan	nan	nan	1.0	0.3846153846153846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	3	13	86	247	77	0	0	0	0	0	410	78	181	50	57	44
einmünden	1.054054054054054	-0.7422202797202795	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.6425170068027213	nan	nan	nan	nan	-0.6527777777777779	nan	nan	nan	nan	nan	-0.7422202797202795	nan	nan	nan	nan	-0.6425170068027213	-0.6527777777777779	nan	nan	nan	nan	nan	nan	nan	nan	-0.1716269986671457	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.025991452450111252	-0.20806413543211777	nan	nan	nan	nan	nan	nan	nan	-0.316227766016838	-0.316227766016838	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.316227766016838	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.2721655269759087	nan	nan	nan	nan	-0.316227766016838	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.09999999999999998	0.08333333333333331	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.16666666666666663	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	0.09999999999999998	nan	nan	nan	nan	0.16666666666666663	0.0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0	140	29	26	0	0	0	0	195	0	104	47	44	0
eintreten	1.0672645739910314	0.707502059119612	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.1931034482758619	nan	nan	nan	nan	nan	0.7704590818363273	nan	nan	nan	nan	nan	0.35526315789473684	0.8910550458715596	nan	nan	nan	nan	nan	0.0	0.9904360056258791	0.4910243972901127	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.15875585794723523	nan	nan	nan	nan	nan	-0.1190182561232851	0.9808809663619221	0.9964946220719721	0.997468338163091	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	0.8584084420669543	nan	nan	nan	nan	nan	1.0	0.8929401954728154	nan	nan	nan	nan	nan	nan	0.994936676326182	0.5714285714285714	0.2962962962962963	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	0.6153846153846154	nan	nan	nan	nan	nan	0.0	0.8	nan	nan	nan	nan	nan	0.0	0.8888888888888888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	9	51	121	66	0	0	0	0	0	238	120	55	13	39	11
erlauben	1.0866425992779782	0.07663581750284132	0.11686991869918706	0.033988239450837954	-0.34408602150537626	0.3205882352941176	0.0	0.0	0.32410230352303526	1.0	0.15885132679025793	0.0	nan	nan	nan	nan	nan	-0.32499999999999996	nan	-0.19736842105263142	-0.5	0.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.28848734845235213	-0.0008969953193569413	0.5327178712639409	0.4309003191039684	1.0	0.40324052903376184	0.41499539061523716	nan	nan	nan	nan	nan	-0.07882549916076864	0.08150045481273838	0.5407502274063691	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.3987038720436556	0.27503312684482795	0.3198010745334156	0.5244438218856711	0.0	0.42640143271122083	nan	nan	0.520560651229414	0.9999999999999999	0.5586690532964137	nan	nan	nan	nan	nan	nan	-0.015873015873015872	nan	0.8164965809277261	-0.9999999999999999	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.29166666666666663	0.291005291005291	0.5	0.25	0.33333333333333337	0.33333333333333337	0.0	0.5	0.33333333333333337	1.0	0.2857142857142857	0.0	nan	nan	nan	nan	nan	0.125	nan	0.0	0.5	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3	1	2	2	7	1	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	108	37	79	27	301	26	54	117	102	2
erringen	1.1322869955156951	0.08444270211514826	0.6478607382550335	-0.310759346473632	-0.375	0.125	nan	0.0	0.05886426592797789	nan	0.0	nan	nan	nan	nan	nan	nan	-0.4285714285714286	nan	-0.5833333333333333	nan	0.0	nan	0.31178346161327064	0.711111111111111	-0.5833333333333333	nan	0.2663888888888889	nan	0.0	-0.4977305033275181	nan	-0.5591397849462365	0.0	-0.6527777777777779	nan	nan	-0.5	0.3277336259593172	0.19075382373666872	nan	0.41499539061523716	nan	0.04903035091696961	1.0	nan	nan	nan	nan	nan	-0.5373896197836296	nan	0.41499539061523716	nan	0.8680283351396882	-0.2897616788584987	1.0	0.5855852507124732	nan	0.4102774080171523	1.0	-0.9061786621060641	0.41499539061523716	-0.41077180659485135	nan	1.0	0.04697617336760351	0.517684280658714	0.5495761500609401	0.7454128010052142	0.4564354645876384	nan	0.0	nan	nan	0.15954480704349314	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.3764279732566361	0.7302967433402214	nan	nan	0.36885555678165877	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.3275862068965517	0.3642857142857143	0.6666666666666667	nan	0.25	0.5	nan	0.0	nan	nan	0.0	1.0	nan	nan	nan	nan	nan	0.2857142857142857	nan	0.0	nan	0.0	nan	nan	0.8571428571428572	0.0	1.0	0.30000000000000004	nan	0.5	nan	1.0	0.0	0.0	0.0	nan	1.0	0.2857142857142857	4	0	1	0	1	1	0	0	0	0	0	3	0	1	0	7	3	1	10	0	2	1	3	1	4	0	1	14	58	236	23	0	70	19	70	29	505	13	28	263	170	31
finnisch	1.0769230769230769	-0.5525289661319073	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.6962818588571713	nan	nan	nan	nan	nan	-0.5621229224241955	nan	nan	nan	nan	nan	-0.701693469785575	0.08333333333333348	nan	nan	nan	nan	nan	0.0	0.11388888888888882	-0.4115528727216222	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.5522609117587634	nan	nan	nan	nan	nan	0.4102774080171523	0.18984883840379563	0.5000000000000001	0.5000000000000001	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.24054811013849348	nan	nan	nan	nan	nan	nan	0.223606797749979	nan	nan	nan	nan	nan	nan	0.5000000000000001	0.18518518518518517	0.3128654970760234	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.10526315789473684	0.5	nan	nan	nan	nan	nan	0.5	0.33333333333333337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	2	6	34	266	78	0	0	0	0	0	378	0	170	70	108	30
Fischerei	1.0789473684210527	-0.0009504060825988869	0.0	-0.04562612834400137	nan	-0.2716666666666667	0.0	0.0	0.0979199717962278	nan	0.07899921197793547	0.0	nan	nan	nan	nan	nan	-0.2749999999999999	nan	-0.41666666666666696	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.14622696155098303	nan	0.41499539061523716	0.5327178712639409	1.0	0.21138176119425922	0.04903035091696961	nan	nan	nan	nan	1.0	-0.20923297708130129	0.41499539061523716	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05812381937190965	0.05812381937190965	nan	0.03956959627467452	nan	-0.5000000000000001	nan	nan	0.11061080691706228	nan	0.05812381937190965	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.44444444444444453	0.3950617283950617	0.6666666666666667	0.41666666666666663	nan	0.0	0.0	0.0	0.5833333333333333	1.0	0.5555555555555556	0.0	nan	nan	nan	nan	nan	0.4	1.0	0.0	0.0	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	1	1	1	9	1	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	105	26	60	33	246	15	27	84	111	9
Formgebung	1.1853281853281854	0.5293909783107703	0.31856540084388185	0.5035449031331922	0.4983333333333334	0.7227667729759779	0.0	0.0	0.4321336156198541	nan	-0.3664383561643836	0.0	nan	nan	nan	nan	nan	0.5141752577319587	nan	-0.41666666666666696	nan	nan	nan	0.6245945515942829	0.5324074074074074	0.5969686943823301	0.8405934343434344	0.593319137609795	nan	0.9642857142857143	0.3338788870703764	nan	-0.41666666666666696	0.0	0.05714285714285705	nan	0.0	-0.030000000000000027	0.6133585631341911	0.623977359174894	0.41499539061523716	-0.1190182561232851	nan	-0.10798577112039465	0.4102774080171523	nan	nan	nan	nan	nan	-1.353087675523696	1.0	nan	nan	0.7964157021787298	0.592491635801037	0.8739739084548628	0.7528164470940208	nan	0.9745946039363218	nan	-0.7511612752935102	0.5327178712639409	0.40895642263548726	nan	0.41499539061523716	0.3360410251287187	0.557137720839529	0.5547797275494274	0.37668540175044196	0.7227633323004828	0.5773502691896257	0.7536922104227615	nan	nan	0.43627183624620286	nan	0.2721655269759087	nan	nan	nan	nan	nan	nan	0.6806139097297725	nan	nan	nan	nan	nan	0.6286875483611333	0.5656854249492381	0.6608186004550898	0.841879982397672	0.5850098009747078	nan	1.0	0.5875459038169235	nan	nan	nan	0.316227766016838	nan	nan	0.17388017698576702	0.49425287356321834	0.361361014994233	nan	nan	0.25	0.5384615384615384	0.0	0.0	nan	nan	0.25	0.5	nan	nan	nan	nan	nan	0.5714285714285714	nan	0.0	1.0	nan	nan	nan	0.6666666666666667	0.5882352941176471	0.75	0.5882352941176471	nan	0.75	nan	nan	0.0	0.0	0.5	nan	0.0	0.30000000000000004	4	1	1	0	4	2	0	0	0	0	0	2	1	0	0	6	17	8	17	0	4	0	2	1	6	0	1	10	47	308	17	0	96	27	84	35	614	23	111	207	202	71
freigelaßen	1.1382978723404256	0.601899397017249	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.6349836204953949	nan	nan	nan	nan	nan	0.5820787510697742	nan	nan	nan	nan	nan	0.5803453947368421	0.6384324135759927	nan	nan	nan	nan	nan	0.6857142857142857	0.5698129621574597	0.5991436789271383	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5756080152281702	nan	nan	nan	nan	nan	0.6899857369693039	0.5841096561244942	0.7182524636269766	0.7184607718947138	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.7295816855775072	nan	nan	nan	nan	nan	0.728404493397045	nan	nan	nan	nan	nan	0.6990445371552249	0.7319147026405296	nan	nan	nan	nan	nan	0.7071067811865475	0.7492309973423689	0.43333333333333335	0.5391414141414141	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.41509433962264153	nan	nan	nan	nan	nan	0.375	nan	nan	nan	nan	nan	nan	0.8333333333333334	0.40909090909090906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	6	22	81	357	97	0	0	0	0	0	535	78	66	143	239	9
freistehend	1.1327231121281465	0.40573738594810826	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.6731190958164642	nan	nan	nan	nan	0.2707336523125997	nan	nan	nan	nan	0.889795918367347	0.39435612041718937	nan	nan	nan	nan	0.6507936507936507	0.25448176700930014	0.3470866141732284	nan	nan	nan	nan	0.0	-0.2716666666666665	0.44803363634048843	0.4952468195749513	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.9103901084133226	nan	nan	nan	nan	0.7182481715308164	0.41301411407266586	nan	nan	nan	nan	0.3857400865477987	0.1090117857302716	0.5265042547249527	0.6186688390614687	0.711929564033328	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.675587093351875	nan	nan	nan	nan	0.2531193216903434	nan	nan	nan	nan	0.9166666666666666	0.5850956064468505	nan	nan	nan	nan	0.894427190999916	0.2741249873151301	0.8101806552022376	nan	nan	nan	nan	nan	0.5773502691896257	0.8970787059953017	0.4754098360655738	0.47397660818713455	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.6666666666666667	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.8	nan	nan	nan	nan	nan	0.5	0.6666666666666667	0.24	nan	nan	nan	nan	0.6666666666666667	0.0	0.21052631578947367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	24	0	0	0	0	3	4	19	58	272	128	37	0	0	0	0	495	50	195	132	113	5
geehrt	1.0271493212669682	-0.7416666666666667	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.7416666666666671	nan	nan	nan	nan	nan	-0.7416666666666671	nan	nan	nan	nan	nan	-0.7416666666666667	nan	nan	nan	nan	nan	nan	nan	nan	-0.3489692852506301	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.3489692852506301	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	0.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	185	42	0	0	0	0	0	227	0	45	74	102	6
gelagert	1.0909090909090908	0.37031840604779287	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.17465344423117946	nan	nan	nan	nan	nan	0.4238683127572017	nan	nan	nan	nan	nan	0.1215277777777779	0.30279661016949144	nan	nan	nan	nan	nan	0.3055555555555556	0.19925788497217067	0.5535338248152071	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5485583930802037	nan	nan	nan	nan	nan	0.6014771560964249	0.3421453641776512	0.5299229592344628	0.4920053440093393	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.4589483766387312	nan	nan	nan	nan	nan	0.7526178090063816	nan	nan	nan	nan	nan	0.5345224838248488	0.37608572984158306	nan	nan	nan	nan	nan	0.2721655269759087	0.6693280212272605	0.4782608695652174	0.5119047619047619	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.4444444444444444	nan	nan	nan	nan	nan	0.5	nan	nan	nan	nan	nan	nan	0.75	0.2857142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	4	7	56	248	68	0	0	0	0	0	372	1	195	57	66	53
gewahren	1.0851063829787233	0.6119676945668135	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.358820614469772	nan	nan	nan	nan	nan	0.5242431782367091	nan	nan	nan	nan	nan	0.2897727272727273	0.9212121212121213	nan	nan	nan	nan	nan	1.0	0.8786531986531987	0.31579479639963437	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.56431964042688	nan	nan	nan	nan	nan	1.0	0.8716266711414882	0.7790624863216674	0.8111445227953556	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5570860145311556	nan	nan	nan	nan	nan	0.5795918367346938	nan	nan	nan	nan	nan	0.5405899027195887	0.9314612688366958	nan	nan	nan	nan	nan	1.0	0.8928436656664785	0.7142857142857142	0.7592592592592592	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.6	nan	nan	nan	nan	nan	0.6	nan	nan	nan	nan	nan	0.5	0.8181818181818181	nan	nan	nan	nan	nan	1.0	0.7777777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	4	9	53	208	45	0	0	0	0	0	306	137	26	36	40	67
greifend	1.0372340425531914	0.8655347384855582	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.8813953488372093	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	0.6819999999999999	nan	nan	nan	nan	0.5707070707070707	1.0	nan	nan	nan	nan	nan	nan	nan	nan	0.8605646795909375	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	1.0	nan	nan	nan	nan	0.5682580016571952	1.0	nan	nan	nan	nan	nan	nan	nan	0.7	0.75	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.8749999999999999	nan	nan	nan	nan	1.0	nan	nan	nan	nan	nan	0.6488856845230502	nan	nan	nan	nan	0.5	0.9999999999999999	nan	nan	nan	nan	nan	nan	nan	nan	0.7142857142857143	0.7777777777777778	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.6	nan	nan	nan	nan	1.0	nan	nan	nan	nan	1.0	0.6	nan	nan	nan	nan	0.33333333333333337	1.0	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	2	0	0	0	0	0	0	0	0	129	43	23	0	0	0	0	195	6	100	43	30	16
Handhabe	1.0946372239747635	0.7288203206979387	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.6265432098765433	nan	nan	nan	nan	0.7284389251520966	nan	nan	nan	nan	-0.5	0.7660384031288356	nan	nan	nan	nan	1.0	0.6994417382737672	0.5947967429523164	nan	nan	nan	nan	0.0	0.55	0.7136699507389163	0.6201811702999859	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.6785273841849278	nan	nan	nan	nan	1.0	0.6153384579698207	nan	nan	nan	nan	0.04903035091696961	0.6184679650121769	0.679005089541207	0.7711986700345208	0.7801348402754751	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.8485281374238571	nan	nan	nan	nan	0.812940724289831	nan	nan	nan	nan	nan	0.8097271187412733	nan	nan	nan	nan	1.0	0.7860164007056201	0.6378509737660509	nan	nan	nan	nan	nan	0.49999999999999994	0.8345229603962802	0.4666666666666667	0.40492424242424246	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.0	nan	nan	nan	nan	nan	1.0	0.4545454545454546	0.46153846153846156	nan	nan	nan	nan	0.0	0.6	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	11	0	0	0	0	1	5	8	58	184	81	24	0	0	0	0	347	71	116	65	84	11
Hauptfrage	1.086734693877551	0.15469534050179212	0.05899705014749257	0.1990358126721763	0.0	0.0	nan	0.0	0.5854080221300137	nan	0.06944444444444442	nan	nan	nan	nan	nan	nan	-0.29220779220779214	-0.41666666666666696	-0.25	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.42297806499542256	0.5173694067951958	1.0	0.6681875630130736	1.0	0.5494603470607999	nan	nan	nan	nan	nan	-0.20923297708130129	0.20920799215362196	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.05156684612641721	-0.21132486540518708	0.0	0.3015267274172205	nan	nan	nan	nan	0.7462025072446364	nan	0.5773502691896257	nan	nan	nan	nan	nan	nan	-0.35355339059327373	-0.9999999999999999	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.5000000000000001	0.5937500000000001	nan	0.4545454545454546	0.6666666666666667	0.6666666666666667	1.0	0.5	nan	1.0	0.25	nan	nan	nan	nan	nan	nan	0.4285714285714286	0.0	0.33333333333333337	nan	1.0	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	3	1	2	1	4	0	0	0	0	0	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	76	17	52	47	213	0	17	96	92	8
