data	avg_judgment_no	kri_full	kri_annotator7,mean_others	kri_annotator6,mean_others	kri_annotator6,annotator7	kri_annotator5,mean_others	kri_annotator5,annotator7	kri_annotator5,annotator6	kri_annotator4,mean_others	kri_annotator4,annotator7	kri_annotator4,annotator6	kri_annotator4,annotator5	kri_annotator3,mean_others	kri_annotator3,annotator7	kri_annotator3,annotator6	kri_annotator3,annotator5	kri_annotator3,annotator4	kri_annotator2,mean_others	kri_annotator2,annotator7	kri_annotator2,annotator6	kri_annotator2,annotator5	kri_annotator2,annotator4	kri_annotator2,annotator3	kri_annotator1,mean_others	kri_annotator1,annotator7	kri_annotator1,annotator6	kri_annotator1,annotator5	kri_annotator1,annotator4	kri_annotator1,annotator3	kri_annotator1,annotator2	kri_annotator0,mean_others	kri_annotator0,annotator7	kri_annotator0,annotator6	kri_annotator0,annotator5	kri_annotator0,annotator4	kri_annotator0,annotator3	kri_annotator0,annotator2	kri_annotator0,annotator1	kri2_full	kri2_annotator6,annotator7	kri2_annotator5,annotator7	kri2_annotator5,annotator6	kri2_annotator4,annotator7	kri2_annotator4,annotator6	kri2_annotator4,annotator5	kri2_annotator3,annotator7	kri2_annotator3,annotator6	kri2_annotator3,annotator5	kri2_annotator3,annotator4	kri2_annotator2,annotator7	kri2_annotator2,annotator6	kri2_annotator2,annotator5	kri2_annotator2,annotator4	kri2_annotator2,annotator3	kri2_annotator1,annotator7	kri2_annotator1,annotator6	kri2_annotator1,annotator5	kri2_annotator1,annotator4	kri2_annotator1,annotator3	kri2_annotator1,annotator2	kri2_annotator0,annotator7	kri2_annotator0,annotator6	kri2_annotator0,annotator5	kri2_annotator0,annotator4	kri2_annotator0,annotator3	kri2_annotator0,annotator2	kri2_annotator0,annotator1	spr_mean_weighted	spr_mean	spr_annotator7,mean_others	spr_annotator6,mean_others	spr_annotator6,annotator7	spr_annotator5,mean_others	spr_annotator5,annotator7	spr_annotator5,annotator6	spr_annotator4,mean_others	spr_annotator4,annotator7	spr_annotator4,annotator6	spr_annotator4,annotator5	spr_annotator3,mean_others	spr_annotator3,annotator7	spr_annotator3,annotator6	spr_annotator3,annotator5	spr_annotator3,annotator4	spr_annotator2,mean_others	spr_annotator2,annotator7	spr_annotator2,annotator6	spr_annotator2,annotator5	spr_annotator2,annotator4	spr_annotator2,annotator3	spr_annotator1,mean_others	spr_annotator1,annotator7	spr_annotator1,annotator6	spr_annotator1,annotator5	spr_annotator1,annotator4	spr_annotator1,annotator3	spr_annotator1,annotator2	spr_annotator0,mean_others	spr_annotator0,annotator7	spr_annotator0,annotator6	spr_annotator0,annotator5	spr_annotator0,annotator4	spr_annotator0,annotator3	spr_annotator0,annotator2	spr_annotator0,annotator1	ham_mean_weighted	ham_mean	ham_annotator7,mean_others	ham_annotator6,mean_others	ham_annotator6,annotator7	ham_annotator5,mean_others	ham_annotator5,annotator7	ham_annotator5,annotator6	ham_annotator4,mean_others	ham_annotator4,annotator7	ham_annotator4,annotator6	ham_annotator4,annotator5	ham_annotator3,mean_others	ham_annotator3,annotator7	ham_annotator3,annotator6	ham_annotator3,annotator5	ham_annotator3,annotator4	ham_annotator2,mean_others	ham_annotator2,annotator7	ham_annotator2,annotator6	ham_annotator2,annotator5	ham_annotator2,annotator4	ham_annotator2,annotator3	ham_annotator1,mean_others	ham_annotator1,annotator7	ham_annotator1,annotator6	ham_annotator1,annotator5	ham_annotator1,annotator4	ham_annotator1,annotator3	ham_annotator1,annotator2	ham_annotator0,mean_others	ham_annotator0,annotator7	ham_annotator0,annotator6	ham_annotator0,annotator5	ham_annotator0,annotator4	ham_annotator0,annotator3	ham_annotator0,annotator2	ham_annotator0,annotator1	overlap_annotator6,annotator7	overlap_annotator5,annotator7	overlap_annotator5,annotator6	overlap_annotator4,annotator7	overlap_annotator4,annotator6	overlap_annotator4,annotator5	overlap_annotator3,annotator7	overlap_annotator3,annotator6	overlap_annotator3,annotator5	overlap_annotator3,annotator4	overlap_annotator2,annotator7	overlap_annotator2,annotator6	overlap_annotator2,annotator5	overlap_annotator2,annotator4	overlap_annotator2,annotator3	overlap_annotator1,annotator7	overlap_annotator1,annotator6	overlap_annotator1,annotator5	overlap_annotator1,annotator4	overlap_annotator1,annotator3	overlap_annotator1,annotator2	overlap_annotator0,annotator7	overlap_annotator0,annotator6	overlap_annotator0,annotator5	overlap_annotator0,annotator4	overlap_annotator0,annotator3	overlap_annotator0,annotator2	overlap_annotator0,annotator1	judgments_annotator0	judgments_annotator1	judgments_annotator2	judgments_annotator3	judgments_annotator4	judgments_annotator5	judgments_annotator6	judgments_annotator7	judgments_total	judgment_1.0	judgment_2.0	judgment_3.0	judgment_4.0	judgment_0.0
packen	1.7019748653500897	0.6131412793002391	0.6782635467980296	0.6686274704884516	nan	0.37481306414962634	0.0	0.36805069930069934	0.5814053457883618	0.0	0.7139830508474576	0.2632821723730815	0.6515886489035818	-0.3125000000000002	0.21804959465903673	-0.04438588622262074	0.0943310775637688	0.5428860638926108	0.0	0.20403122130394857	-0.05520361990950229	0.31307692307692303	0.4642950100394141	0.6712583320330121	0.5277777777777778	0.396156462585034	0.2834652775987003	0.2753918022905365	0.5676805861625545	0.5695774690910202	0.6595304791538241	0.0	0.22951680672268904	0.23944157864570548	0.7542184724689165	0.7365119985418292	0.3016841841012111	0.609363567730707	0.6043663797990956	1.0	0.5696546394805946	0.6086382081520249	-0.09819209425301545	0.7013924755715236	0.3982615876354082	0.02780171738981352	0.42540529369383684	0.3617736343657082	0.1637515176617551	0.5696546394805946	0.5584417527022727	0.5738926152281367	0.4977487717299127	0.4915141385609474	0.48129625507945795	0.5452715221705626	0.6133094422686891	0.3091122238648476	0.6034470201099158	0.6926537523283756	0.2218088479314858	0.44938007525310164	0.2994906159410823	0.7359025809444801	0.6473446529013074	0.2559429392445427	0.5794182476020944	0.5597168046494261	0.4225980526332638	0.8471844657377412	0.7545168601880285	nan	0.38890128601948065	nan	0.8539125638299666	0.7579079833600179	nan	0.8633004926108373	0.3131121455425747	0.6561193702695938	-0.5443310539518174	0.19830115427323927	-0.06757756477357554	0.18259393746445646	0.6901370435250442	nan	0.2818009309883172	0.0	0.587095265748098	0.553714085353091	0.6793842664681019	0.8660254037844387	0.5437530980654368	0.2739204527851614	0.37431115220059125	0.5782459519921045	0.6246265472384075	0.7410522534626786	nan	0.25123152709359603	0.14846149779161802	0.7937007691899535	0.7468945853421507	0.6053609358850471	0.6913013321113732	0.4557752341311135	0.41637392113662713	nan	nan	1.0	nan	0.0	0.30000000000000004	nan	0.5	0.5	0.18181818181818177	nan	0.25	0.2777777777777778	0.4285714285714286	0.35	nan	0.0	0.6	0.3846153846153846	0.4	0.388235294117647	nan	0.33333333333333337	0.47619047619047616	0.5384615384615384	0.2666666666666667	0.44285714285714284	0.5714285714285714	nan	0.5	0.2857142857142857	0.5333333333333333	0.7857142857142857	0.6466165413533835	0.2823529411764706	0.4347826086956522	1	1	10	2	14	11	4	18	21	20	1	15	13	10	85	3	21	26	30	140	91	2	14	15	14	133	85	161	459	475	275	456	72	68	65	26	1896	477	629	319	315	156
Rezeption	1.7192460317460319	0.48452018663843377	-0.028334680679062307	0.524864511504652	0.0016025641025640969	0.45291245253474055	-0.04285714285714293	0.29292929292929293	0.2448540390888697	0.0	0.1809487551793746	0.307909604519774	0.52025239273588	-0.27439024390243905	0.4069874056694691	0.1495689604287671	-0.19871195582796308	0.5911206832416162	1.0	-0.20326967592592582	-0.369321561629254	-0.520967791862067	0.4588128256153463	0.7374681706596464	-0.6216666666666666	0.7410707169307786	0.31814168566489986	0.17822485733444637	0.6913441658664568	0.6517524859015229	0.3167136914687224	-0.25	0.09785224552211669	0.19922317866890604	0.669610211543484	0.06805742958614636	0.1733654298124242	0.2769865859645193	0.38850439154129246	0.13184835611046553	0.4459319443131149	0.5529710181654695	0.5061849993091116	0.021269671967042325	0.27346348101530205	0.21793195913205887	0.5530444181045269	0.4506330363507677	-0.4211858248959639	1.0	0.2572472559136506	0.15748356179794765	-0.6302462242982283	0.54841795637328	-0.05195485211204587	0.8079600265872604	0.4758326384368994	-0.05640290999968345	0.6900776061281945	0.7263882468727723	-0.07555284900128001	-0.22684105363248275	-0.03835434876599786	0.4362472198195432	-0.4819788087265253	-0.06577986406471803	-0.11359227862475407	0.4843163172458081	0.3329075524158593	0.2690126591085778	0.5408514638780337	0.3333333333333334	0.4814931512795641	-0.18633899812498247	0.3134677528639293	0.5316616879736932	nan	0.5152505446623094	0.6783577095336494	0.6453137184530922	0.33541019662496846	0.5546073259380577	0.5034849521882305	0.25823599688006643	0.6338770234823345	0.9999999999999999	-0.2412253203385038	-0.38204658872917047	-0.2444788693985997	0.47252861105032884	0.7421039616213787	-0.5773502691896257	0.7701955672126862	0.31779925497456274	0.5302654258173797	0.7871773322845639	0.6701532660089818	0.5204110854728967	-0.5000000000000001	0.4345006622336414	0.6930211803988977	0.6738256067231804	0.3145222109678091	0.4605762031586805	0.5032308281538271	0.3753694581280788	0.3445107064775773	nan	nan	0.25	nan	0.19999999999999996	0.6111111111111112	nan	0.5	0.2272727272727273	0.2222222222222222	nan	0.16666666666666663	0.28205128205128205	0.20512820512820518	0.18604651162790697	nan	1.0	0.33333333333333337	0.23076923076923073	0.05555555555555558	0.345679012345679	nan	0.25	0.5365853658536586	0.4642857142857143	0.2727272727272727	0.5319148936170213	0.5675675675675675	nan	0.0	0.21052631578947367	0.2727272727272727	0.7	0.34513274336283184	0.3114754098360656	0.36752136752136755	4	5	18	2	22	18	6	39	39	43	2	18	13	18	81	4	41	28	44	141	74	3	19	22	20	113	61	117	357	417	193	386	114	122	114	30	1733	520	394	297	422	100
Schmiere	1.6901017576318225	0.7824355478104426	0.7311827956989247	0.776893343056578	nan	0.621719120070533	nan	0.7973809523809524	0.7409421092278055	nan	0.9001299579392885	0.6469167217118037	0.7643202758319892	nan	0.20935150375939848	0.5399500624219725	0.2914147176269253	0.8360841692798536	nan	0.7333333333333334	nan	0.7777777777777777	0.6325394095729435	0.8524931452369414	0.0	0.8164850587707841	0.5176518883415435	0.7065400081371144	0.690296579098324	0.8338649654439128	0.834935438445617	0.0	0.3687650498796009	-0.3233460428689199	0.09372289841203385	0.7581252507146534	0.8042506534640297	0.7818005725067287	0.6092358875749389	nan	nan	0.7987286804631671	1.0	0.7861033439805446	0.6355716584357778	nan	-0.7817952851013332	0.5351759890367542	-0.22620720122823568	nan	0.7156490175216007	1.0	0.6750931634127699	0.698437373976041	0.6182889227840269	0.6691929341165992	0.526310620599413	0.6057656077648148	0.4027613727970517	0.7455479650624204	0.6842144686407161	0.08863346687324192	-0.06733312668405889	-0.2458816117617213	0.5289234216297911	0.6735732488474961	0.6404773568723503	0.6859021389862688	0.6204074738942127	0.8660254037844387	0.8139249859319772	nan	0.6680608146208534	nan	0.8340861983780732	0.7976210673323357	nan	0.9019330436099735	0.7021819180245404	0.7771564350327068	nan	0.30237157840738177	0.5666666666666669	0.3322998950958862	0.8402962198764031	nan	0.7905694150420948	nan	0.8660254037844387	0.7018624063435964	0.8536022232174069	nan	0.8165311349333998	0.5350040185916274	0.7376066120761505	0.696147572218527	0.8350057960730005	0.8549903827138351	nan	0.4089767922079473	-0.17391338310540883	0.17110475475765025	0.7679210273237318	0.8207374904268149	0.7950311370281602	0.665079365079365	0.6225280243970945	0.33333333333333337	nan	nan	nan	nan	0.5	nan	1.0	0.9545454545454546	0.33333333333333337	nan	nan	0.5625	0.33333333333333337	0.5	nan	nan	0.8	1.0	0.6666666666666667	0.8333333333333334	nan	0.5	0.7586206896551724	0.41666666666666663	0.4722222222222222	0.7532467532467533	0.7894736842105263	nan	0.5	0.5294117647058824	0.1875	0.2941176470588235	0.7564102564102564	0.7659574468085106	0.7333333333333334	0	0	12	1	22	24	0	16	6	20	0	5	3	3	30	2	29	24	36	77	38	2	17	16	17	78	47	105	342	421	274	390	122	123	122	33	1827	755	82	160	430	400
Seminar	1.8015075376884422	0.3708565450555066	0.532	-0.12783705962059644	nan	0.5580582812964615	0.0	-0.5714285714285716	-0.07799304520616013	-0.5	1.0	0.08333333333333337	0.33815625268260485	nan	0.5	0.5416666666666666	0.7411616161616161	0.33166216222012734	0.0	-0.8263888888888888	0.0	-0.8296296296296299	0.17523004034654555	0.3595642924369894	-0.25	-0.1746212121212123	0.3306360821840698	-0.656911928651059	0.1031807028429601	0.2754457798552601	0.45001273802558783	1.0	-0.8333333333333333	0.38888888888888884	0.45692640692640696	0.5183796872837969	0.24701571118818788	0.1958407605466429	0.5913760372781315	1.0	0.6478158054549041	0.36768340316801373	0.354481959220892	1.0	0.5067502662621244	1.0	0.7728582705960272	0.6727426469500053	0.8626135360711233	0.6478158054549041	0.10471130840979537	0.8523499041853018	0.03695083869918847	0.34815044368068737	0.4904139544943805	0.39658514645702614	0.6480673117782484	0.33388407204745496	0.48592289268687994	0.45515759336097905	1.0	0.616512157147021	0.6482865677128804	0.7643253936666098	0.7206798250705959	0.45128377941682374	0.5854286929162396	0.3098224491154559	0.3611061173560103	0.6454972243679028	0.42195258085612414	nan	0.7372889214580349	nan	nan	0.28639582520822615	nan	1.0	1.0	0.41819078683572963	nan	0.5773502691896257	1.0	0.75	0.36737777333047933	nan	nan	nan	nan	0.20106575958084164	0.42144250333565864	-0.5000000000000001	0.18093671611393647	0.29814239699997197	-0.5916079783099616	0.24255763932756508	0.30393384765474674	0.4535606244489912	0.9999999999999999	-1.0	0.7071067811865477	0.6173419725817377	0.5858068677493852	0.25497791543298076	0.23340404225681832	0.46916299559471364	0.5057142704399297	nan	nan	1.0	nan	0.5	0.16666666666666663	nan	0.0	1.0	0.0	nan	1.0	0.75	0.33333333333333337	0.7777777777777778	nan	0.5	0.0	0.8333333333333334	0.0	0.36734693877551017	nan	0.33333333333333337	0.18181818181818177	0.6363636363636364	0.5384615384615384	0.484375	0.36734693877551017	nan	1.0	0.8333333333333334	0.5	0.5714285714285714	0.6666666666666667	0.34782608695652173	0.47058823529411764	2	2	6	2	5	3	1	8	6	9	2	8	6	10	49	3	11	11	13	64	49	2	6	6	7	66	46	51	161	174	114	174	31	31	27	5	717	4	107	317	273	16
Sensation	1.644320297951583	0.4689980055474292	0.9019607843137255	0.5967304642884865	0.0	0.673699137581756	0.0	0.6434582511505589	0.4436381300047103	0.0	0.18933823529411764	0.3954918032786886	0.41705254554029647	0.0	0.5992822966507176	0.01041666666666663	-0.02016129032258074	0.3876871481709654	nan	-0.4722222222222223	-0.375	-0.43939393939393945	0.4705217163479011	0.5685316704079226	1.0	0.3327694235588974	0.6013086642599278	0.516624685138539	0.3567020147479474	0.18000641702583486	0.6284217221726521	nan	-0.020000000000000018	1.0	0.7	0.44433294210120866	0.3809633103539706	0.8004952705034378	0.5724806367954076	0.1329322253632388	0.4387996419291825	0.7215843997200824	0.4387996419291825	0.24040074964049296	0.4806160603992632	0.023289398106274506	0.6707846700480848	0.2077498119839012	-0.162686994055941	1.0	0.1318814611818041	0.28100218354702367	-0.17998127574841716	0.4731959118216863	1.0	0.47855159945971626	0.7821221306085775	0.33289916000649566	0.5003577444778078	0.476395682323958	nan	0.4392597010798531	1.0	0.6748495845112146	0.5015232976700662	0.4899338576767228	0.8583044064810265	0.5067360745458346	0.3804868247921676	1.0	0.6144024685181536	nan	0.7185116622481865	nan	0.6573757351339167	0.4574303635181468	nan	0.43643578047198467	0.5031195202938167	0.6033025829549287	nan	0.6086976429335179	0.21444438569900381	-0.09712451401442887	0.3847103987464987	nan	-0.8660254037844387	nan	-0.8660254037844387	0.5453202549814024	0.5860245370367316	0.9999999999999999	0.35376377644384327	0.587095265748098	0.47154479888394196	0.5699290823503114	0.169006957874691	0.675719388476815	nan	-0.15214515486254615	1.0	0.9999999999999999	0.653519573640227	0.3867412113741153	0.8145498112525028	0.4383561643835616	0.3858549123050757	nan	nan	0.0	nan	0.0	0.4444444444444444	nan	0.0	0.375	0.5	nan	0.0	0.4545454545454546	0.25	0.33333333333333337	nan	1.0	0.33333333333333337	0.25	0.0	0.5	nan	1.0	0.41666666666666663	0.5	0.30000000000000004	0.3529411764705882	0.26190476190476186	nan	nan	0.6	1.0	0.0	0.46153846153846156	0.475	0.609375	1	1	9	1	8	8	1	11	8	12	1	3	4	3	42	2	12	10	10	68	42	0	5	5	2	65	40	64	208	229	111	221	37	34	37	6	883	82	103	318	338	42
Spielball	1.6486486486486487	0.663069010409895	0.3736111111111111	0.7071564967081825	0.0	0.7935829602496269	1.0	nan	0.4819737096462401	nan	0.4253246753246753	0.9333333333333333	0.6047881017169039	-0.2333333333333334	0.2849999999999999	0.19444444444444442	0.375	0.4244201984729534	nan	0.0	nan	nan	0.4128440292576915	0.7396772204183879	0.0	0.748091603053435	0.889795918367347	0.5416666666666666	0.45370663140647904	0.25704257023888766	0.8059787720839555	nan	0.8333333333333333	nan	-0.16666666666666674	0.6985906223344143	0.8221774193548387	0.7819151118272738	0.7312117475021289	0.5696546394805946	1.0	nan	nan	0.6183111132469694	0.9486468775093168	0.04996723392236002	0.44708916197279447	0.3153789192983688	0.5136305299571786	nan	0.4387996419291825	nan	nan	0.7275935211130896	0.7161930456968373	0.7344906835679578	0.9164861187432707	0.6727426469500053	0.5467447916220394	0.4928730879670864	nan	0.8665683893867623	1.0	0.09211032258673346	0.7414680773757648	0.9037129419353186	0.806045299613039	0.6085900398159367	0.592541686723629	0.4330127018922194	0.6864957978873715	nan	0.7985044329532955	0.9999999999999999	nan	0.6909391579725894	nan	0.4714045207910316	1.0	0.6267629623803345	-0.5000000000000001	0.24152294576982397	0.0	0.4879500364742665	0.45275183835003646	nan	nan	nan	nan	0.4086347063482533	0.7814543018344408	nan	0.852573586519139	0.9166666666666666	1.0	0.5082420492982572	0.3213172049149124	0.8307173953590749	nan	0.9999999999999999	nan	nan	0.697246238013219	0.8432740427115678	0.8243766767945556	0.7173144876325089	0.5780280653610549	0.33333333333333337	nan	0.0	0.6666666666666667	1.0	nan	nan	nan	0.5714285714285714	0.6666666666666667	nan	0.33333333333333337	0.2857142857142857	0.33333333333333337	0.75	nan	nan	0.0	nan	nan	0.8529411764705882	nan	0.5	0.5	0.8	0.33333333333333337	0.6578947368421053	0.6451612903225806	nan	nan	0.5	1.0	0.5	0.8536585365853658	0.9375	0.6956521739130435	1	2	0	0	7	3	3	7	3	8	0	1	0	0	34	2	6	5	6	38	31	0	2	1	4	41	32	46	125	137	82	128	24	22	23	8	549	15	99	63	359	13
Tier	1.75	-0.05617889139479382	nan	0.5357142857142857	nan	-0.07436708860759511	nan	-0.5	0.18766233766233753	nan	-0.6666666666666667	0.0	-0.3428984797450718	nan	1.0	0.0	0.0	0.05698685809983972	nan	nan	nan	-0.5	0.06296603148301583	0.007160623889237772	nan	-0.6666666666666667	-0.5833333333333333	-0.07499999999999996	-0.2682067932067933	-0.03784748467288135	-0.284149760832773	nan	0.0	0.25	0.0	-0.6271128241602364	-0.1631750881456071	0.20197044334975367	0.34659964297133994	nan	nan	0.15819946289377396	nan	0.06466606988197099	0.4261412501129235	nan	1.0	0.4387996419291825	0.4387996419291825	nan	1.0	1.0	0.15819946289377396	0.5193715698310574	nan	0.2827577324676577	0.06474891447946174	-0.09461198535850701	0.19221671998835288	0.4255987945126136	nan	0.7161930456968373	0.5705750381320304	0.1329322253632388	-0.12553863027551815	0.327473946294911	0.657359457366175	0.19831697456820294	0.3913577562133109	nan	0.5590169943749475	nan	0.0	nan	nan	0.7254762501100117	nan	nan	nan	0.1910826544653543	nan	0.9999999999999999	nan	nan	0.15032656484089124	nan	nan	nan	nan	0.2023860763169076	0.1085261819881262	nan	nan	nan	nan	0.22285556462242206	0.09191425335997308	0.12014422405029293	nan	nan	0.9999999999999999	nan	0.2465033242958173	0.1343320988518935	0.23287073225947408	0.39285714285714285	0.3102534107179868	nan	nan	nan	nan	nan	0.0	nan	nan	0.0	0.5	nan	nan	1.0	0.0	0.0	nan	nan	1.0	1.0	0.0	0.7045454545454546	nan	nan	0.0	0.0	0.0	0.34090909090909094	0.4444444444444444	nan	nan	0.5	0.0	0.0	0.1428571428571429	0.37037037037037035	0.5121951219512195	0	0	2	0	3	2	0	2	1	1	0	1	2	2	44	0	3	3	4	44	45	0	2	2	1	49	54	41	130	137	115	136	8	9	10	1	546	2	27	238	258	21
Titel	1.7884378843788438	0.48798670819478396	-0.34610868835961073	0.3266221675073935	-0.4722222222222223	0.2102824010226766	-0.4722222222222223	-0.1941380106162014	0.05778189794745914	-0.375	0.010026286867492185	-0.3197663190421012	0.4131161674057924	-0.56	-0.05639929361464824	0.02643359608897744	-0.11581621259490826	0.366647696642483	-0.5657894736842104	-0.49741584357992363	-0.12458301502419133	-0.4085964912280702	0.6616764058913542	0.5901986162476178	-0.16666666666666674	0.4590643274853802	0.1258736271573242	-0.0536955746119534	0.15385566524508265	0.02217775614999673	0.6772317846548862	0.08333333333333337	0.4825356037505282	-0.1063316993464054	-0.12537917087967654	0.44766879522612235	0.2790110463366827	0.7095540176855055	0.6241304750411777	-0.23984192699860918	-0.23984192699860918	0.4085165183748871	-0.5600632681517865	-0.14776739999979416	-0.6097532412628266	-0.3871036345033547	0.3715220820824403	0.5895644165130498	-0.2540511497083371	-0.10715122496559171	0.2820156704106249	0.5512857525316649	-0.3162945078377233	0.8177710386845156	0.40995219666100535	0.8306591251686185	0.5624087529633006	-0.13570374186871192	0.43007355443819206	0.40187532928395875	0.49469505097108935	0.7646872949449577	0.46288351081912893	-0.2645312269051927	0.665163977502014	0.5737633587464857	0.8011563964825541	0.4854120194865961	0.33784258641572873	-0.2532037707711129	0.47384203172406253	-0.5000000000000001	0.22949304004215082	-0.5000000000000001	0.06999132392733556	0.5326592273019997	nan	0.598724867462226	0.5529525542122167	0.6208243402482437	0.6123724356957945	0.30213871891009714	0.128856333524346	0.407002401579584	0.5321345242986347	0.3333333333333333	0.17987549454943566	0.10132331137733687	0.6871842709362765	0.6689070450084247	0.724133681181407	nan	0.4539770810207999	0.31983447686891225	0.47298300079589134	0.6029117521819806	0.5859846114887604	0.6947224680083034	0.14142135623730953	0.496725532752675	-0.04617071216798626	0.27440051708454183	0.5976754117344547	0.4708127242528319	0.7706894040423692	0.3962848297213622	0.3304132771059658	nan	nan	0.33333333333333337	nan	0.33333333333333337	0.38095238095238093	nan	0.33333333333333337	0.21052631578947367	0.05555555555555558	nan	0.0	0.2068965517241379	0.48275862068965514	0.16666666666666663	nan	0.0	0.18181818181818177	0.29166666666666663	0.052631578947368474	0.75	nan	0.5	0.8157894736842105	0.5526315789473684	0.17948717948717952	0.21212121212121215	0.16176470588235292	nan	0.33333333333333337	0.7407407407407407	0.40740740740740744	0.07407407407407407	0.45744680851063835	0.3902439024390244	0.6470588235294117	3	3	21	6	19	18	5	29	29	36	4	22	24	19	80	4	38	38	39	99	68	6	27	27	27	94	82	102	293	328	196	282	106	102	102	45	1454	81	376	538	389	70
Tragfähigkeit	1.7180156657963446	0.7166945264828094	-0.41666666666666696	0.756014967837704	nan	0.6391468778630263	nan	1.0	0.6579766293167364	nan	0.8571428571428572	0.6317344456030587	0.7846981659411915	-0.5	0.8325892857142857	-0.3999999999999999	0.6234879032258064	0.37241515021041105	nan	-0.41666666666666696	0.3234126984126984	-0.25	0.6546162788098272	0.6924709394478737	0.0	0.0	0.3512145748987854	nan	0.6805784496331744	0.24895309080872496	0.7179665744647636	nan	0.0	1.0	nan	0.8377294163443989	0.3548596835757495	0.6953385412775523	0.7626791090363354	nan	1.0	1.0	nan	0.8963915144718043	0.6813789664022962	0.354481959220892	0.8693592028657402	0.39080831547112815	0.642057795753493	nan	0.051013235743778695	0.496738155725435	-0.10294418408468697	0.7396789029695362	0.5696546394805946	0.8263363494626176	0.7276903178619989	1.0	0.7450430257965499	0.4531151538499466	1.0	0.8263363494626176	1.0	nan	0.8684831164084754	0.47334594321554224	0.780956570676807	0.642547397007081	0.5462286067998195	nan	0.7598085883359643	nan	0.6701489486975121	nan	1.0	0.7653541245376906	nan	0.8819171036881968	0.706439384359044	0.8068015911682825	nan	0.8214285714285712	-0.4485426135725303	0.6271686024032579	0.5689107813142215	nan	-0.9999999999999999	0.7071067811865475	nan	0.671160838655705	0.7029951438280383	nan	nan	0.3965904066127722	nan	0.7530988893900483	0.41185747448177473	0.7518875878612098	nan	nan	1.0	nan	0.8599971075640416	0.6517285838233345	0.6997065787763493	0.663013698630137	0.6106510614632494	nan	nan	nan	nan	1.0	1.0	nan	nan	0.8571428571428572	0.2857142857142857	nan	0.0	0.75	0.2727272727272727	0.5	nan	nan	0.0	0.33333333333333337	0.33333333333333337	0.8205128205128205	nan	0.0	0.8	0.6153846153846154	1.0	0.6382978723404256	0.6585365853658536	nan	1.0	0.8	1.0	nan	0.8076923076923077	0.5277777777777778	0.6551724137931034	0	1	4	0	7	7	2	8	11	8	0	2	6	3	39	1	5	13	4	47	41	1	5	4	0	52	36	58	154	167	101	155	23	25	27	6	658	7	156	143	334	18
Truppenteil	1.7247386759581882	-0.11451951951951922	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.20218799325096626	nan	nan	nan	nan	-0.22208627397254754	nan	nan	nan	nan	0.0	-0.2116272575878817	nan	nan	nan	nan	-0.3492063492063491	-0.338709677419355	0.0292519540349111	nan	nan	nan	nan	-0.11494252873563227	-0.12162162162162149	0.02335164835164827	0.4213597974964407	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.9462329580203824	nan	nan	nan	nan	0.20873057954266294	0.2198628719537885	nan	nan	nan	nan	0.5944290628495688	0.574312881938778	0.40060341832188007	-0.05248436992976728	-0.050271634776381836	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	-0.13454740675959045	nan	nan	nan	nan	nan	-0.008513796334644106	nan	nan	nan	nan	nan	-0.15617376188860604	0.025846443992140988	nan	nan	nan	nan	nan	-0.08155908717405554	0.08691794473351608	0.6653543307086615	0.6670676552954924	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0.9736842105263158	nan	nan	nan	nan	nan	0.4651162790697675	0.47619047619047616	nan	nan	nan	nan	nan	0.7755102040816326	0.7619047619047619	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	43	42	0	0	0	0	49	42	40	130	128	110	127	0	0	0	0	495	0	0	105	390	0
